scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d5_ef8,C,1,4121.807,3306.5535,0.6538657,0.7485453,14.257181167602539,46,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d5_ef8,C,0,2569.1516,1433.3762,0.6213062,0.8109648,26.63484287261963,70,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d5_ef8,C,1,4216.67,3167.4424,0.6458994,0.75912434,11.022992134094238,51,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d7_ef8,C,0,2484.1052,1639.3029,0.633842,0.783807,9.562922954559326,48,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d7_ef8,C,1,4282.4155,2956.2866,0.64037836,0.7751822,19.558644771575928,50,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef8,C,0,2508.6157,1587.7399,0.6302291,0.79060715,16.2046639919281,51,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef8,C,1,4286.8467,2942.5955,0.64000624,0.77622336,14.82331371307373,46,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d5,original,0,13.602917,14.131563,0.5159328,0.569024,12.729012966156006,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d5,original,1,33.596973,31.305586,0.43368548,0.5393924,12.306838035583496,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef2,C,0,9.647685,8.024318,0.6566819,0.7552791,14.753420114517212,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d2_ef2,C,1,23.538286,17.808859,0.6032359,0.73797345,15.085142850875854,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef2,C,0,9.7859,8.235558,0.65176344,0.7488369,16.34321904182434,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d2_ef2,C,1,24.423515,19.878235,0.5883144,0.70752615,16.083763360977173,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef2,C,0,10.165539,7.8022666,0.63825375,0.7620511,20.961413145065308,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d3_ef2,C,1,23.891771,16.741528,0.5972775,0.75367737,18.14650011062622,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef2,C,0,10.216589,8.427574,0.6364371,0.74298084,14.158064126968384,80,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d3_ef2,C,1,23.491163,16.608133,0.60403025,0.75564003,17.53815984725952,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef2,C,0,11.64944,7.965422,0.5854483,0.7570753,25.541706085205078,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_gelu_d5_ef2,C,1,23.805727,17.458761,0.5987279,0.7431245,20.087568998336792,72,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NM+C_relu_d5_ef2,C,0,11.146353,8.823535,0.603351,0.73090506,17.813504219055176,68,success
