scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+C_gelu_d3,C,1,23.394571,16.668232,0.644264,0.7519264,20.765005111694336,113,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+C_gelu_d3,C,2,9.196466,7.219303,0.6636529,0.7496165,33.196407079696655,100,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+D_gelu_d3,D,0,12.51693,9.658086,0.614012,0.69446933,33.4482307434082,125,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+D_gelu_d3,D,1,26.960575,19.275446,0.5900396,0.7131232,43.17026400566101,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+D_gelu_d3,D,2,8.9674425,8.332767,0.67202914,0.7109988,28.69780993461609,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_gelu_d5,A,0,12.424164,10.634846,0.61687267,0.6635698,54.77865219116211,116,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_gelu_d5,A,1,27.63597,20.206387,0.5797696,0.699268,57.97938895225525,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_gelu_d5,A,2,10.707073,9.402325,0.60840476,0.6739038,37.17808794975281,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+D_gelu_d5,D,0,14.492168,10.384007,0.55310106,0.67150503,59.79970717430115,116,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+D_gelu_d5,D,1,31.184288,21.987667,0.5258141,0.67275715,42.808233976364136,123,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+D_gelu_d5,D,2,11.914269,9.635984,0.56425333,0.6657999,28.873902797698975,76,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d1,original,0,0.56672657,0.5409212,-0.013294101,0.0068390965,10.773952960968018,73,success
gaussian_sinusoidal_MCAR,gaussian,sinusoidal,MCAR,NeuMiss_d1,original,1,0.56288797,0.5419861,-0.007237792,0.007346928,12.19206190109253,90,success
