scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+B_gelu_d3,B,0,10.496802,9.405901,0.8238974,0.83493066,26.502520084381104,148,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+B_gelu_d3,B,1,11.169289,10.569358,0.77730143,0.79003215,19.393484115600586,141,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+B_gelu_d3,B,2,21.455778,20.09797,0.8324073,0.8435824,25.440988063812256,144,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+B_relu_d3,B,0,11.023014,9.855476,0.81506926,0.8270408,24.029720783233643,135,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+B_relu_d3,B,1,12.081417,10.9770155,0.759115,0.7819337,26.987802982330322,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+B_relu_d3,B,2,23.449772,21.730421,0.81683207,0.8308774,26.770632028579712,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+C_gelu_d3,C,0,10.311238,8.619103,0.8270106,0.8487386,18.16845679283142,73,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+C_gelu_d3,C,1,11.473704,9.436668,0.77123183,0.8125338,29.268907070159912,103,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+C_gelu_d3,C,2,22.689842,18.878254,0.8227679,0.85307515,24.863693952560425,88,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+D_gelu_d3,D,0,10.823282,9.589284,0.8184201,0.83171237,30.965190887451172,125,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+D_gelu_d3,D,1,11.356567,10.115245,0.7735674,0.79905343,26.777698755264282,145,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+D_gelu_d3,D,2,23.738554,20.608587,0.8145764,0.8396084,12.409576892852783,117,success
