dataset,missing_rate,mechanism,method,fold,r2,actual_miss_rate,status
AmesHousing,0.5,MAR,ImputeMLP,1,0.6590756445053156,0.4686934927791306,success
AmesHousing,0.5,MAR,IterImp+Ridge,1,0.7261668506854062,0.4686934927791306,success
AmesHousing,0.5,MAR,IterImp+RF,1,0.8016938050305076,0.4686934927791306,success
AmesHousing,0.5,MAR,NeuMiss_d3,2,-6.416073015869367,0.46830773681799553,success
AmesHousing,0.5,MAR,NeuMiss_d5,2,-14.694728530169673,0.46830773681799553,success
AmesHousing,0.5,MAR,NM+C_gelu,2,-9.113419386010978,0.46830773681799553,success
AmesHousing,0.5,MAR,PretrainEnc,2,0.7533622574303241,0.46830773681799553,success
AmesHousing,0.5,MAR,ImputeMLP,2,0.7798084239235341,0.46830773681799553,success
AmesHousing,0.5,MAR,IterImp+Ridge,2,0.7261444268608701,0.46830773681799553,success
AmesHousing,0.5,MAR,IterImp+RF,2,0.7664111229469126,0.46830773681799553,success
AmesHousing,0.5,MAR,NeuMiss_d3,3,-10.276044540159994,0.46534223786676954,success
AmesHousing,0.5,MAR,NeuMiss_d5,3,-14.51744599503231,0.46534223786676954,success
AmesHousing,0.5,MAR,NM+C_gelu,3,-4.602326509579464,0.46534223786676954,success
AmesHousing,0.5,MAR,PretrainEnc,3,0.7040280011013679,0.46534223786676954,success
AmesHousing,0.5,MAR,ImputeMLP,3,0.6626666632212349,0.46534223786676954,success
AmesHousing,0.5,MAR,IterImp+Ridge,3,0.7406260972408325,0.46534223786676954,success
AmesHousing,0.5,MAR,IterImp+RF,3,0.8007330372025624,0.46534223786676954,success
AmesHousing,0.5,MAR,NeuMiss_d3,4,-5.909463690546181,0.46572799382790464,success
AmesHousing,0.5,MAR,NeuMiss_d5,4,-11.817014179673718,0.46572799382790464,success
AmesHousing,0.5,MAR,NM+C_gelu,4,-4.406933828946225,0.46572799382790464,success
AmesHousing,0.5,MAR,PretrainEnc,4,0.6455193724663211,0.46572799382790464,success
AmesHousing,0.5,MAR,ImputeMLP,4,0.6553933398834588,0.46572799382790464,success
AmesHousing,0.5,MAR,IterImp+Ridge,4,0.586744169268615,0.46572799382790464,success
AmesHousing,0.5,MAR,IterImp+RF,4,0.7194281729386238,0.46572799382790464,success
WineQuality,0.1,MCAR,NeuMiss_d3,0,0.3528668474039245,0.0972198533174143,success
WineQuality,0.1,MCAR,NeuMiss_d5,0,0.15676582821132534,0.0972198533174143,success
WineQuality,0.1,MCAR,NM+C_gelu,0,-0.013507324568731605,0.0972198533174143,success
WineQuality,0.1,MCAR,PretrainEnc,0,0.38590710669194495,0.0972198533174143,success
WineQuality,0.1,MCAR,ImputeMLP,0,0.40221327118748884,0.0972198533174143,success
WineQuality,0.1,MCAR,IterImp+Ridge,0,0.40054515489447384,0.0972198533174143,success
WineQuality,0.1,MCAR,IterImp+RF,0,0.4713880868075234,0.0972198533174143,success
WineQuality,0.1,MCAR,NeuMiss_d3,1,0.10029892480852476,0.09653760873273068,success
WineQuality,0.1,MCAR,NeuMiss_d5,1,-0.0831091249327105,0.09653760873273068,success
WineQuality,0.1,MCAR,NM+C_gelu,1,-0.23242049896082007,0.09653760873273068,success
WineQuality,0.1,MCAR,PretrainEnc,1,0.23803382430554787,0.09653760873273068,success
WineQuality,0.1,MCAR,ImputeMLP,1,0.30022746704717074,0.09653760873273068,success
WineQuality,0.1,MCAR,IterImp+Ridge,1,0.28892932489469747,0.09653760873273068,success
WineQuality,0.1,MCAR,IterImp+RF,1,0.4262841092427361,0.09653760873273068,success
WineQuality,0.1,MCAR,NeuMiss_d3,2,0.11564390553308201,0.10023310023310024,success
WineQuality,0.1,MCAR,NeuMiss_d5,2,0.15285360867113273,0.10023310023310024,success
WineQuality,0.1,MCAR,NM+C_gelu,2,-0.05835643719377792,0.10023310023310024,success
WineQuality,0.1,MCAR,PretrainEnc,2,0.19463964532200495,0.10023310023310024,success
WineQuality,0.1,MCAR,ImputeMLP,2,0.23730288329164828,0.10023310023310024,success
WineQuality,0.1,MCAR,IterImp+Ridge,2,0.25315927517120906,0.10023310023310024,success
WineQuality,0.1,MCAR,IterImp+RF,2,0.3729750993434048,0.10023310023310024,success
WineQuality,0.1,MCAR,NeuMiss_d3,3,0.22041396984024675,0.09670816987890159,success
WineQuality,0.1,MCAR,NeuMiss_d5,3,0.022996068940563608,0.09670816987890159,success
WineQuality,0.1,MCAR,NM+C_gelu,3,0.0469848263173821,0.09670816987890159,success
WineQuality,0.1,MCAR,PretrainEnc,3,0.29480051333323287,0.09670816987890159,success
WineQuality,0.1,MCAR,ImputeMLP,3,0.3248886531884976,0.09670816987890159,success
WineQuality,0.1,MCAR,IterImp+Ridge,3,0.32759685694090535,0.09670816987890159,success
WineQuality,0.1,MCAR,IterImp+RF,3,0.4196669505849365,0.09670816987890159,success
WineQuality,0.1,MCAR,NeuMiss_d3,4,0.16717812673413857,0.09522997327875377,success
WineQuality,0.1,MCAR,NeuMiss_d5,4,0.16231423773456277,0.09522997327875377,success
WineQuality,0.1,MCAR,NM+C_gelu,4,0.016904445858849204,0.09522997327875377,success
WineQuality,0.1,MCAR,PretrainEnc,4,0.3599311742077669,0.09522997327875377,success
WineQuality,0.1,MCAR,ImputeMLP,4,0.4150405475579432,0.09522997327875377,success
WineQuality,0.1,MCAR,IterImp+Ridge,4,0.3939716835777667,0.09522997327875377,success
WineQuality,0.1,MCAR,IterImp+RF,4,0.4496421847710754,0.09522997327875377,success
WineQuality,0.1,MAR,NeuMiss_d3,0,0.21847522442459444,0.1864801864801865,success
WineQuality,0.1,MAR,NeuMiss_d5,0,0.011045365156292286,0.1864801864801865,success
WineQuality,0.1,MAR,NM+C_gelu,0,-0.8128510990373858,0.1864801864801865,success
WineQuality,0.1,MAR,PretrainEnc,0,0.39111951165691516,0.1864801864801865,success
WineQuality,0.1,MAR,ImputeMLP,0,0.3881060149438318,0.1864801864801865,success
WineQuality,0.1,MAR,IterImp+Ridge,0,0.35072951844294076,0.1864801864801865,success
WineQuality,0.1,MAR,IterImp+RF,0,0.42200870215926634,0.1864801864801865,success
WineQuality,0.1,MAR,NeuMiss_d3,1,0.0995163336236784,0.1800557166410825,success
WineQuality,0.1,MAR,NeuMiss_d5,1,-0.03388201557093251,0.1800557166410825,success
WineQuality,0.1,MAR,NM+C_gelu,1,-0.21727860013102362,0.1800557166410825,success
WineQuality,0.1,MAR,PretrainEnc,1,0.22079055417617244,0.1800557166410825,success
WineQuality,0.1,MAR,ImputeMLP,1,0.20630533862484812,0.1800557166410825,success
WineQuality,0.1,MAR,IterImp+Ridge,1,0.2030871419842476,0.1800557166410825,success
WineQuality,0.1,MAR,IterImp+RF,1,0.2954405212717255,0.1800557166410825,success
WineQuality,0.1,MAR,NeuMiss_d3,2,0.17761143025109694,0.18312581727215874,success
WineQuality,0.1,MAR,NeuMiss_d5,2,0.10216755088897378,0.18312581727215874,success
WineQuality,0.1,MAR,NM+C_gelu,2,0.03831160237520226,0.18312581727215874,success
WineQuality,0.1,MAR,PretrainEnc,2,0.28022117696432924,0.18312581727215874,success
WineQuality,0.1,MAR,ImputeMLP,2,0.29326929869349916,0.18312581727215874,success
WineQuality,0.1,MAR,IterImp+Ridge,2,0.217097744805829,0.18312581727215874,success
WineQuality,0.1,MAR,IterImp+RF,2,0.3189777044036043,0.18312581727215874,success
WineQuality,0.1,MAR,NeuMiss_d3,3,0.053923494560421226,0.1807379612257661,success
WineQuality,0.1,MAR,NeuMiss_d5,3,0.0377375528074988,0.1807379612257661,success
WineQuality,0.1,MAR,NM+C_gelu,3,0.1757431914496409,0.1807379612257661,success
WineQuality,0.1,MAR,PretrainEnc,3,0.25428245970383667,0.1807379612257661,success
WineQuality,0.1,MAR,ImputeMLP,3,0.28738497011748465,0.1807379612257661,success
WineQuality,0.1,MAR,IterImp+Ridge,3,0.2885682846205324,0.1807379612257661,success
WineQuality,0.1,MAR,IterImp+RF,3,0.3388815731968178,0.1807379612257661,success
WineQuality,0.1,MAR,NeuMiss_d3,4,0.014460599675917174,0.1799420092103019,success
WineQuality,0.1,MAR,NeuMiss_d5,4,-0.2156925842721522,0.1799420092103019,success
WineQuality,0.1,MAR,NM+C_gelu,4,-0.13285169517428153,0.1799420092103019,success
WineQuality,0.1,MAR,PretrainEnc,4,0.32611602873679524,0.1799420092103019,success
WineQuality,0.1,MAR,ImputeMLP,4,0.4064668022851884,0.1799420092103019,success
WineQuality,0.1,MAR,IterImp+Ridge,4,0.38401008491830846,0.1799420092103019,success
WineQuality,0.1,MAR,IterImp+RF,4,0.42200887877016957,0.1799420092103019,success
WineQuality,0.3,MCAR,NeuMiss_d3,0,0.006916651900544024,0.30217749729944854,success
WineQuality,0.3,MCAR,NeuMiss_d5,0,-0.1724554869837589,0.30217749729944854,success
WineQuality,0.3,MCAR,NM+C_gelu,0,-0.9734391291270443,0.30217749729944854,success
WineQuality,0.3,MCAR,PretrainEnc,0,0.2801597644183562,0.30217749729944854,success
WineQuality,0.3,MCAR,ImputeMLP,0,0.30085721559719236,0.30217749729944854,success
WineQuality,0.3,MCAR,IterImp+Ridge,0,0.3103890496956586,0.30217749729944854,success
WineQuality,0.3,MCAR,IterImp+RF,0,0.33579647384079914,0.30217749729944854,success
WineQuality,0.3,MCAR,NeuMiss_d3,1,-0.041684376526226696,0.29774290749900506,success
WineQuality,0.3,MCAR,NeuMiss_d5,1,-0.13596807910471043,0.29774290749900506,success
WineQuality,0.3,MCAR,NM+C_gelu,1,-1.5198535442444365,0.29774290749900506,success
WineQuality,0.3,MCAR,PretrainEnc,1,0.22332300711142705,0.29774290749900506,success
WineQuality,0.3,MCAR,ImputeMLP,1,0.23433641571105024,0.29774290749900506,success
WineQuality,0.3,MCAR,IterImp+Ridge,1,0.25779918854420314,0.29774290749900506,success
WineQuality,0.3,MCAR,IterImp+RF,1,0.2957115187617493,0.29774290749900506,success
WineQuality,0.3,MCAR,NeuMiss_d3,2,-0.10722380686458122,0.2972880777758827,success
WineQuality,0.3,MCAR,NeuMiss_d5,2,-0.03734734307241361,0.2972880777758827,success
WineQuality,0.3,MCAR,NM+C_gelu,2,-0.26923872879458055,0.2972880777758827,success
WineQuality,0.3,MCAR,PretrainEnc,2,0.17238064418437637,0.2972880777758827,success
WineQuality,0.3,MCAR,ImputeMLP,2,0.20184591011053155,0.2972880777758827,success
WineQuality,0.3,MCAR,IterImp+Ridge,2,0.19370572062167268,0.2972880777758827,success
WineQuality,0.3,MCAR,IterImp+RF,2,0.21455031510353573,0.2972880777758827,success
WineQuality,0.3,MCAR,NeuMiss_d3,3,0.03825947811067543,0.2958098811757348,success
WineQuality,0.3,MCAR,NeuMiss_d5,3,0.01727098759038337,0.2958098811757348,success
WineQuality,0.3,MCAR,NM+C_gelu,3,-0.04638604336043417,0.2958098811757348,success
WineQuality,0.3,MCAR,PretrainEnc,3,0.1676270673028336,0.2958098811757348,success
WineQuality,0.3,MCAR,ImputeMLP,3,0.21126080394147728,0.2958098811757348,success
WineQuality,0.3,MCAR,IterImp+Ridge,3,0.26122146188604844,0.2958098811757348,success
WineQuality,0.3,MCAR,IterImp+RF,3,0.2653520575433699,0.2958098811757348,success
WineQuality,0.3,MCAR,NeuMiss_d3,4,0.07725112232818576,0.2950707828756609,success
WineQuality,0.3,MCAR,NeuMiss_d5,4,-0.02877551828626146,0.2950707828756609,success
WineQuality,0.3,MCAR,NM+C_gelu,4,-0.550268182078085,0.2950707828756609,success
WineQuality,0.3,MCAR,PretrainEnc,4,0.26602224813629927,0.2950707828756609,success
WineQuality,0.3,MCAR,ImputeMLP,4,0.32880205752352243,0.2950707828756609,success
WineQuality,0.3,MCAR,IterImp+Ridge,4,0.3596255565505918,0.2950707828756609,success
WineQuality,0.3,MCAR,IterImp+RF,4,0.3484283646702937,0.2950707828756609,success
WineQuality,0.3,MAR,NeuMiss_d3,0,0.11587229280160927,0.3389049974415828,success
WineQuality,0.3,MAR,NeuMiss_d5,0,-0.1278306319145055,0.3389049974415828,success
WineQuality,0.3,MAR,NM+C_gelu,0,-0.19141103747601518,0.3389049974415828,success
WineQuality,0.3,MAR,PretrainEnc,0,0.2841603968845259,0.3389049974415828,success
WineQuality,0.3,MAR,ImputeMLP,0,0.28936140151252265,0.3389049974415828,success
WineQuality,0.3,MAR,IterImp+Ridge,0,0.21313643665633164,0.3389049974415828,success
WineQuality,0.3,MAR,IterImp+RF,0,0.2683025299552817,0.3389049974415828,success
WineQuality,0.3,MAR,NeuMiss_d3,1,0.06173489842281776,0.3383933140030701,success
WineQuality,0.3,MAR,NeuMiss_d5,1,-0.08171019269977187,0.3383933140030701,success
WineQuality,0.3,MAR,NM+C_gelu,1,-0.32579693029760204,0.3383933140030701,success
WineQuality,0.3,MAR,PretrainEnc,1,0.23494836101244276,0.3383933140030701,success
WineQuality,0.3,MAR,ImputeMLP,1,0.24005021998916254,0.3383933140030701,success
WineQuality,0.3,MAR,IterImp+Ridge,1,0.17114752422943336,0.3383933140030701,success
WineQuality,0.3,MAR,IterImp+RF,1,0.23639885549285045,0.3383933140030701,success
WineQuality,0.3,MAR,NeuMiss_d3,2,0.01633253298005566,0.3387912900108022,success
WineQuality,0.3,MAR,NeuMiss_d5,2,0.03296691042471722,0.3387912900108022,success
WineQuality,0.3,MAR,NM+C_gelu,2,0.024228586383563733,0.3387912900108022,success
WineQuality,0.3,MAR,PretrainEnc,2,0.2525171808989728,0.3387912900108022,success
WineQuality,0.3,MAR,ImputeMLP,2,0.24524077230346042,0.3387912900108022,success
WineQuality,0.3,MAR,IterImp+Ridge,2,0.15966838652778303,0.3387912900108022,success
WineQuality,0.3,MAR,IterImp+RF,2,0.23412835061344717,0.3387912900108022,success
WineQuality,0.3,MAR,NeuMiss_d3,3,0.0461445264225806,0.3374836545568253,success
WineQuality,0.3,MAR,NeuMiss_d5,3,0.05085295584341498,0.3374836545568253,success
WineQuality,0.3,MAR,NM+C_gelu,3,0.18485201531397766,0.3374836545568253,success
WineQuality,0.3,MAR,PretrainEnc,3,0.2733509740459582,0.3374836545568253,success
WineQuality,0.3,MAR,ImputeMLP,3,0.2921676669380183,0.3374836545568253,success
WineQuality,0.3,MAR,IterImp+Ridge,3,0.23804358493636846,0.3374836545568253,success
WineQuality,0.3,MAR,IterImp+RF,3,0.27622535763728884,0.3374836545568253,success
WineQuality,0.3,MAR,NeuMiss_d3,4,0.004900410529379506,0.33520950594121324,success
WineQuality,0.3,MAR,NeuMiss_d5,4,0.07957358080907673,0.33520950594121324,success
WineQuality,0.3,MAR,NM+C_gelu,4,-0.07682641771671683,0.33520950594121324,success
WineQuality,0.3,MAR,PretrainEnc,4,0.3550820055894861,0.33520950594121324,success
WineQuality,0.3,MAR,ImputeMLP,4,0.3918863351331079,0.33520950594121324,success
WineQuality,0.3,MAR,IterImp+Ridge,4,0.3168496757190047,0.33520950594121324,success
WineQuality,0.3,MAR,IterImp+RF,4,0.3705606862201126,0.33520950594121324,success
WineQuality,0.5,MCAR,NeuMiss_d3,0,-0.08101880494626745,0.49815225424981524,success
WineQuality,0.5,MCAR,NeuMiss_d5,0,-0.32954958720049676,0.49815225424981524,success
WineQuality,0.5,MCAR,NM+C_gelu,0,-0.5621791909238674,0.49815225424981524,success
WineQuality,0.5,MCAR,PretrainEnc,0,0.20871472226572718,0.49815225424981524,success
WineQuality,0.5,MCAR,ImputeMLP,0,0.24607943616255268,0.49815225424981524,success
WineQuality,0.5,MCAR,IterImp+Ridge,0,0.24088110851174216,0.49815225424981524,success
WineQuality,0.5,MCAR,IterImp+RF,0,0.19792857730486524,0.49815225424981524,success
WineQuality,0.5,MCAR,NeuMiss_d3,1,-0.07870618097789106,0.5036102109272841,success
WineQuality,0.5,MCAR,NeuMiss_d5,1,-0.6403278108782411,0.5036102109272841,success
WineQuality,0.5,MCAR,NM+C_gelu,1,-0.6023270337140989,0.5036102109272841,success
WineQuality,0.5,MCAR,PretrainEnc,1,0.20347112854729166,0.5036102109272841,success
WineQuality,0.5,MCAR,ImputeMLP,1,0.17521972252254758,0.5036102109272841,success
WineQuality,0.5,MCAR,IterImp+Ridge,1,0.18969240729811043,0.5036102109272841,success
WineQuality,0.5,MCAR,IterImp+RF,1,0.18879192697303604,0.5036102109272841,success
WineQuality,0.5,MCAR,NeuMiss_d3,2,-0.3004808252203164,0.4953664221956905,success
WineQuality,0.5,MCAR,NeuMiss_d5,2,-0.14114003078443838,0.4953664221956905,success
WineQuality,0.5,MCAR,NM+C_gelu,2,-0.11410610957600298,0.4953664221956905,success
WineQuality,0.5,MCAR,PretrainEnc,2,0.054618874378175364,0.4953664221956905,success
WineQuality,0.5,MCAR,ImputeMLP,2,0.14575884871227818,0.4953664221956905,success
WineQuality,0.5,MCAR,IterImp+Ridge,2,0.13091689911371762,0.4953664221956905,success
WineQuality,0.5,MCAR,IterImp+RF,2,0.10517128519192176,0.4953664221956905,success
WineQuality,0.5,MCAR,NeuMiss_d3,3,-0.128197094698149,0.49121610097219853,success
WineQuality,0.5,MCAR,NeuMiss_d5,3,-0.17092847273105294,0.49121610097219853,success
WineQuality,0.5,MCAR,NM+C_gelu,3,0.015316593767284892,0.49121610097219853,success
WineQuality,0.5,MCAR,PretrainEnc,3,0.12873693230906735,0.49121610097219853,success
WineQuality,0.5,MCAR,ImputeMLP,3,0.10122362486173098,0.49121610097219853,success
WineQuality,0.5,MCAR,IterImp+Ridge,3,0.16717753955708092,0.49121610097219853,success
WineQuality,0.5,MCAR,IterImp+RF,3,0.21111243334813523,0.49121610097219853,success
WineQuality,0.5,MCAR,NeuMiss_d3,4,0.04487953093205188,0.49923247484223093,success
WineQuality,0.5,MCAR,NeuMiss_d5,4,-0.21525985755644483,0.49923247484223093,success
WineQuality,0.5,MCAR,NM+C_gelu,4,-0.2762148743752919,0.49923247484223093,success
WineQuality,0.5,MCAR,PretrainEnc,4,0.14520120088064148,0.49923247484223093,success
WineQuality,0.5,MCAR,ImputeMLP,4,0.1973712703377003,0.49923247484223093,success
WineQuality,0.5,MCAR,IterImp+Ridge,4,0.20852834279441002,0.49923247484223093,success
WineQuality,0.5,MCAR,IterImp+RF,4,0.25872712150738864,0.49923247484223093,success
WineQuality,0.5,MAR,NeuMiss_d3,0,0.05158482288576227,0.4667690033543692,success
WineQuality,0.5,MAR,NeuMiss_d5,0,-0.05743181002598896,0.4667690033543692,success
WineQuality,0.5,MAR,NM+C_gelu,0,-0.21481650344174508,0.4667690033543692,success
WineQuality,0.5,MAR,PretrainEnc,0,0.2521712792035419,0.4667690033543692,success
WineQuality,0.5,MAR,ImputeMLP,0,0.2488311835893966,0.4667690033543692,success
WineQuality,0.5,MAR,IterImp+Ridge,0,0.17191169740169443,0.4667690033543692,success
WineQuality,0.5,MAR,IterImp+RF,0,0.2156218457308421,0.4667690033543692,success
WineQuality,0.5,MAR,NeuMiss_d3,1,-0.018214075299042287,0.46938427426232304,success
WineQuality,0.5,MAR,NeuMiss_d5,1,-0.28955227762604063,0.46938427426232304,success
WineQuality,0.5,MAR,NM+C_gelu,1,-0.4898720426795655,0.46938427426232304,success
WineQuality,0.5,MAR,PretrainEnc,1,0.19842615856385937,0.46938427426232304,success
WineQuality,0.5,MAR,ImputeMLP,1,0.19744389786239214,0.46938427426232304,success
WineQuality,0.5,MAR,IterImp+Ridge,1,0.12872117314414866,0.46938427426232304,success
WineQuality,0.5,MAR,IterImp+RF,1,0.18352465034471566,0.46938427426232304,success
WineQuality,0.5,MAR,NeuMiss_d3,2,-0.06553156443959574,0.4650065381772699,success
WineQuality,0.5,MAR,NeuMiss_d5,2,-0.05185737549841796,0.4650065381772699,success
WineQuality,0.5,MAR,NM+C_gelu,2,0.009974970754463519,0.4650065381772699,success
WineQuality,0.5,MAR,PretrainEnc,2,0.17996117388413269,0.4650065381772699,success
WineQuality,0.5,MAR,ImputeMLP,2,0.18227984532970487,0.4650065381772699,success
WineQuality,0.5,MAR,IterImp+Ridge,2,0.11849039180004028,0.4650065381772699,success
WineQuality,0.5,MAR,IterImp+RF,2,0.1773502469368975,0.4650065381772699,success
WineQuality,0.5,MAR,NeuMiss_d3,3,-0.0698224477874334,0.4648928307464893,success
WineQuality,0.5,MAR,NeuMiss_d5,3,-0.20544181115009708,0.4648928307464893,success
WineQuality,0.5,MAR,NM+C_gelu,3,0.1528146982318045,0.4648928307464893,success
WineQuality,0.5,MAR,PretrainEnc,3,0.24580431908568245,0.4648928307464893,success
WineQuality,0.5,MAR,ImputeMLP,3,0.2503650047055914,0.4648928307464893,success
WineQuality,0.5,MAR,IterImp+Ridge,3,0.20117060509416884,0.4648928307464893,success
WineQuality,0.5,MAR,IterImp+RF,3,0.2329242314631842,0.4648928307464893,success
WineQuality,0.5,MAR,NeuMiss_d3,4,0.013049442535737477,0.467110125646711,success
WineQuality,0.5,MAR,NeuMiss_d5,4,0.016274509951405336,0.467110125646711,success
WineQuality,0.5,MAR,NM+C_gelu,4,0.07915577064080515,0.467110125646711,success
WineQuality,0.5,MAR,PretrainEnc,4,0.3382119889872247,0.467110125646711,success
WineQuality,0.5,MAR,ImputeMLP,4,0.3611949822793088,0.467110125646711,success
WineQuality,0.5,MAR,IterImp+Ridge,4,0.25224564567667007,0.467110125646711,success
WineQuality,0.5,MAR,IterImp+RF,4,0.2898566399462108,0.467110125646711,success
